721	7
722	8
724	8
725	7
726	8
727	8
728	8
729	7
730	7
732	7
734	7
735	7
736	8
737	7
738	8
739	7
742	8
745	8
746	8
748	8
751	3
752	8
753	7
755	8
756	8
757	7
758	4
759	8
760	7
761	8
762	8
765	8
766	7
769	6
770	8
771	7
772	7
773	8
774	7
775	7
776	8
777	8
779	8
780	1
782	7
783	8
784	7
785	7
786	7
788	7
790	8
791	7
792	8
793	7
794	8
795	8
796	7
797	8
799	8
800	7
802	7
804	8
805	8
806	8
807	8
808	8
809	8
810	8
811	8
812	8
815	7
816	7
819	8
820	8
822	8
826	8
827	7
828	8
829	7
830	8
831	8
832	8
834	8
836	8
837	8
838	6
841	8
842	7
843	8
844	8
845	8
846	8
847	7
848	7
849	8
850	7
851	8
853	8
854	7
855	8
856	8
857	8
858	8
859	8
861	8
862	7
863	7
864	8
865	8
866	8
867	8
868	8
869	7
870	8
871	8
872	7
873	8
874	8
875	8
877	8
879	8
880	8
881	6
882	8
883	8
884	7
885	7
886	7
888	7
890	7
892	7
893	7
894	8
895	8
896	8
898	7
900	8
901	8
903	7
904	8
905	6
906	7
907	8
912	8
915	8
916	8
917	7
918	8
919	7
920	8
922	8
923	8
924	8
926	8
927	8
928	8
931	7
932	8
933	7
934	8
935	8
936	7
938	7
941	8
943	7
944	5
945	8
946	8
947	8
948	6
949	7
950	7
951	7
952	8
954	7
955	8
956	8
957	7
958	8
959	7
960	8
961	7
962	8
963	7
964	7
965	7
966	8
967	8
968	7
969	8
970	8
971	7
972	8
973	7
974	8
975	8
977	8
978	8
981	7
982	7
986	8
987	7
