423	7
424	7
426	8
427	7
428	8
429	7
430	8
431	8
432	7
433	7
434	8
436	8
438	8
439	7
440	7
441	7
442	7
444	7
445	8
446	7
448	7
449	8
450	8
451	8
452	8
454	8
455	7
456	8
460	8
461	8
462	7
463	8
465	7
466	8
467	7
468	8
470	8
471	7
472	8
473	8
474	7
475	7
476	8
477	8
479	7
480	8
481	7
482	8
483	8
485	8
486	8
487	7
490	8
491	7
492	8
493	7
494	8
495	8
496	7
498	7
500	8
501	6
502	8
503	7
505	7
507	8
508	8
510	8
511	7
512	7
514	7
515	8
516	8
517	8
518	7
520	8
521	8
522	7
523	8
524	7
526	7
528	8
530	8
531	8
534	8
536	7
537	8
538	8
539	8
540	7
541	7
542	8
543	8
544	7
545	7
546	8
547	7
549	8
551	7
552	8
553	7
554	8
556	7
557	7
559	8
560	8
561	7
562	8
563	7
564	7
565	7
566	7
567	8
568	7
569	7
570	8
571	7
572	8
573	8
574	8
575	7
576	7
578	8
579	8
582	7
584	8
588	8
589	8
590	7
592	7
593	7
595	8
596	7
597	8
598	7
599	8
600	8
601	7
602	3
603	7
604	7
605	7
606	7
608	8
610	8
611	7
612	7
613	7
614	7
615	7
616	7
618	8
619	7
620	8
621	7
622	8
623	8
624	8
625	8
626	8
627	8
629	7
630	7
631	7
632	6
633	7
634	8
635	8
637	7
638	7
639	7
640	7
641	8
642	7
643	7
645	7
646	8
647	7
648	8
650	7
651	7
652	8
653	7
654	8
656	7
657	8
659	8
660	7
661	8
664	8
665	7
666	8
667	8
668	7
670	8
671	8
672	7
673	8
676	8
677	8
679	7
680	7
681	8
682	7
683	8
684	7
687	7
688	8
689	8
690	8
691	7
692	8
693	7
695	7
696	8
697	8
699	7
700	8
701	7
702	8
703	7
704	7
705	8
706	8
707	7
708	8
710	5
711	7
713	7
714	7
715	7
717	8
719	7
721	7
722	8
723	8
725	7
726	8
727	8
728	8
729	7
730	7
731	8
732	7
733	7
734	7
735	7
736	8
739	7
740	8
741	8
742	8
743	7
744	7
745	8
746	8
747	8
748	8
749	7
750	8
752	8
753	7
754	8
755	8
756	8
757	7
758	4
759	8
760	7
761	8
762	8
763	8
764	8
765	8
767	7
768	7
769	6
771	7
772	7
773	8
774	7
775	7
776	8
777	8
778	8
779	8
780	1
781	8
782	7
783	8
784	7
785	7
786	7
787	8
789	7
790	8
791	7
794	8
795	8
796	7
797	8
798	8
800	7
801	7
803	8
804	8
806	8
807	8
808	8
809	8
810	8
812	8
813	8
814	8
815	7
816	7
817	7
818	7
819	8
821	7
823	7
824	8
825	7
827	7
828	8
829	7
830	8
831	8
832	8
833	8
834	8
835	8
836	8
837	8
839	8
840	8
841	8
842	7
843	8
844	8
845	8
846	8
847	7
848	7
849	8
850	7
851	8
852	7
853	8
854	7
855	8
857	8
859	8
860	7
861	8
862	7
863	7
864	8
866	8
867	8
868	8
869	7
870	8
871	8
873	8
874	8
875	8
876	8
877	8
878	8
880	8
881	6
882	8
884	7
886	7
887	8
889	7
890	7
891	7
892	7
893	7
896	8
897	8
898	7
899	7
901	8
902	7
903	7
905	6
906	7
908	5
909	8
910	7
911	7
912	8
913	8
914	8
915	8
916	8
917	7
918	8
919	7
920	8
921	8
922	8
924	8
925	7
927	8
928	8
929	8
930	8
931	7
933	7
934	8
936	7
937	7
939	7
940	7
941	8
942	8
944	5
945	8
947	8
948	6
949	7
950	7
951	7
953	7
955	8
956	8
957	7
959	7
960	8
961	7
962	8
963	7
964	7
965	7
966	8
967	8
968	7
969	8
970	8
971	7
973	7
975	8
976	8
978	8
979	7
980	8
981	7
983	7
984	7
985	8
986	8
988	8
