422	8
423	7
425	8
429	7
430	8
431	8
432	7
433	7
434	8
435	7
436	8
437	8
439	7
440	7
442	7
443	7
444	7
445	8
446	7
447	7
448	7
450	8
451	8
452	8
453	7
454	8
455	7
456	8
457	7
458	7
459	7
460	8
461	8
462	7
463	8
464	8
466	8
467	7
468	8
469	7
471	7
472	8
473	8
474	7
475	7
476	8
477	8
478	7
479	7
481	7
482	8
483	8
484	8
486	8
487	7
488	7
489	7
490	8
491	7
492	8
493	7
494	8
495	8
496	7
497	8
499	7
500	8
501	6
502	8
503	7
504	7
505	7
506	7
508	8
509	8
510	8
511	7
512	7
513	6
514	7
516	8
518	7
519	7
522	7
523	8
525	8
526	7
527	7
529	8
530	8
531	8
532	8
533	7
534	8
535	8
536	7
537	8
538	8
539	8
540	7
542	8
543	8
544	7
545	7
546	8
547	7
548	8
549	8
550	7
552	8
553	7
555	7
556	7
557	7
558	8
559	8
560	8
561	7
562	8
563	7
564	7
565	7
568	7
569	7
571	7
572	8
574	8
575	7
576	7
577	7
578	8
579	8
580	7
581	7
583	8
584	8
585	7
586	8
587	7
588	8
589	8
591	7
593	7
594	8
595	8
596	7
597	8
598	7
599	8
600	8
601	7
602	3
604	7
605	7
607	8
608	8
609	7
610	8
611	7
612	7
613	7
614	7
615	7
616	7
617	7
618	8
619	7
620	8
621	7
622	8
623	8
624	8
625	8
626	8
627	8
628	7
629	7
630	7
631	7
632	6
634	8
636	7
637	7
638	7
639	7
641	8
643	7
644	8
645	7
646	8
648	8
649	7
651	7
655	8
657	8
658	7
659	8
660	7
662	8
663	7
664	8
667	8
668	7
669	7
671	8
673	8
674	7
675	7
676	8
677	8
678	7
679	7
680	7
681	8
684	7
685	7
686	8
688	8
691	7
692	8
693	7
694	8
695	7
696	8
698	7
700	8
701	7
703	7
704	7
705	8
706	8
708	8
709	8
710	5
711	7
712	7
713	7
714	7
715	7
716	8
718	8
719	7
720	8
722	8
723	8
724	8
725	7
726	8
727	8
730	7
731	8
732	7
733	7
734	7
735	7
736	8
737	7
738	8
739	7
740	8
741	8
743	7
744	7
745	8
746	8
747	8
749	7
750	8
751	3
752	8
754	8
755	8
756	8
760	7
763	8
764	8
765	8
766	7
767	7
768	7
770	8
771	7
773	8
774	7
775	7
776	8
778	8
779	8
780	1
781	8
783	8
784	7
785	7
787	8
788	7
789	7
790	8
791	7
792	8
793	7
794	8
796	7
798	8
799	8
801	7
802	7
803	8
804	8
805	8
806	8
807	8
808	8
809	8
810	8
811	8
813	8
814	8
815	7
816	7
817	7
818	7
820	8
821	7
822	8
823	7
824	8
825	7
826	8
827	7
828	8
831	8
833	8
834	8
835	8
838	6
839	8
840	8
841	8
843	8
845	8
846	8
847	7
848	7
849	8
850	7
851	8
852	7
855	8
856	8
857	8
858	8
860	7
862	7
863	7
864	8
865	8
866	8
868	8
869	7
870	8
871	8
872	7
874	8
875	8
876	8
877	8
878	8
879	8
880	8
883	8
885	7
886	7
887	8
888	7
889	7
890	7
891	7
892	7
894	8
895	8
896	8
897	8
899	7
900	8
902	7
903	7
904	8
905	6
907	8
908	5
909	8
910	7
911	7
913	8
914	8
916	8
917	7
918	8
920	8
921	8
922	8
923	8
924	8
925	7
926	8
929	8
930	8
931	7
932	8
933	7
934	8
935	8
936	7
937	7
938	7
939	7
940	7
942	8
943	7
945	8
946	8
947	8
948	6
950	7
951	7
952	8
953	7
954	7
955	8
956	8
957	7
958	8
959	7
960	8
961	7
962	8
963	7
965	7
966	8
967	8
968	7
970	8
971	7
972	8
974	8
975	8
976	8
977	8
979	7
980	8
982	7
983	7
984	7
985	8
987	7
988	8
